customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00175,Female,0,Yes,No,46,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),107.47,4946.72,No
CUST-00176,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),68.67,961.01,No
CUST-00177,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.37,1738.8,No
CUST-00178,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,74.14,893.28,No
CUST-00179,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),119.42,6929.91,No
CUST-00180,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,85.36,6148.77,No
CUST-00181,Male,0,No,Yes,12,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),99.0,1185.05,Yes
CUST-00182,Female,0,No,No,71,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),59.16,4200.96,No
CUST-00183,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,25.59,460.02,No
CUST-00184,Male,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,113.86,6378.14,No
CUST-00185,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,51.63,1604.48,No
CUST-00186,Female,1,No,Yes,20,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,33.43,666.07,Yes
CUST-00187,Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),33.85,438.15,Yes
CUST-00188,Male,0,Yes,Yes,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,31.88,730.6,No
CUST-00189,Female,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),61.82,2969.93,No
CUST-00190,Male,0,No,Yes,31,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,105.72,3277.29,No
CUST-00191,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.02,329.96,Yes
CUST-00192,Male,0,No,No,59,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,95.05,5607.91,No
CUST-00193,Male,0,No,No,67,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,25.39,1699.21,No
CUST-00194,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),30.29,1814.69,No
CUST-00195,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,29.86,122.48,No
CUST-00196,Female,0,No,No,35,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),70.67,2474.75,No
CUST-00197,Female,1,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),107.72,6788.57,Yes
CUST-00198,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,93.9,2908.89,No
CUST-00199,Male,1,Yes,No,70,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,106.12,7425.12,No
CUST-00200,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,106.14,6896.81,No
CUST-00201,Female,1,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.66,270.87,No
CUST-00202,Male,1,Yes,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),74.21,1482.57,No
CUST-00203,Male,0,No,Yes,39,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,98.47,3835.97,No
CUST-00204,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),114.86,4709.16,No
CUST-00205,Male,0,No,Yes,71,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),87.78,6230.67,No
CUST-00206,Female,0,No,Yes,45,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.37,4741.44,No
CUST-00207,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,55.92,4028.13,No
CUST-00208,Female,0,No,No,40,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),90.0,3604.55,No
CUST-00209,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,55.78,170.13,No
CUST-00210,Male,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,37.87,492.26,Yes
CUST-00211,Male,1,No,Yes,13,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,24.66,323.31,Yes
CUST-00212,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),108.22,5624.83,No
CUST-00213,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,24.58,691.51,No
CUST-00214,Male,0,No,Yes,22,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.97,2639.86,No
CUST-00215,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),70.09,2105.82,Yes
CUST-00216,Female,0,Yes,Yes,70,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.39,4858.03,No
CUST-00217,Male,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,1528.32,No
CUST-00218,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.61,559.51,No
CUST-00219,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,91.25,638.4,No
CUST-00220,Male,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,63.17,949.92,Yes
CUST-00221,Male,1,Yes,Yes,25,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,36.12,900.96,No
CUST-00222,Female,0,No,Yes,28,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,38.66,1080.44,No
CUST-00223,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),41.64,210.89,Yes
CUST-00224,Female,1,Yes,Yes,36,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),100.66,3620.63,Yes
CUST-00225,Female,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.39,2571.55,No
CUST-00226,Male,0,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.37,1142.83,No
CUST-00227,Female,1,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),88.45,5305.7,No
CUST-00228,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),71.02,2845.44,No
CUST-00229,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,77.14,1315.58,No
CUST-00230,Female,0,No,Yes,15,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.82,736.79,No
CUST-00231,Female,0,Yes,Yes,50,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,19.82,995.82,No
CUST-00232,Female,0,Yes,No,36,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,69.89,2520.77,No
CUST-00233,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,78.7,1021.26,No
CUST-00234,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,83.82,5616.22,No
CUST-00235,Female,1,Yes,Yes,29,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.1,1832.74,No
CUST-00236,Female,0,No,No,59,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,75.19,4438.41,No
CUST-00237,Female,1,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),73.49,3819.1,Yes
CUST-00238,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,55.7,1948.13,No
CUST-00239,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,100.41,2916.27,No
CUST-00240,Female,0,No,No,63,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.19,3922.3,No
CUST-00241,Male,0,No,No,13,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),42.2,550.86,No
CUST-00242,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.91,411.09,Yes
CUST-00243,Male,1,No,Yes,47,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,47.3,2223.26,No
CUST-00244,Male,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.55,767.95,Yes
CUST-00245,Female,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,69.12,417.47,No
CUST-00246,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,56.91,2329.12,No
CUST-00247,Male,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.61,395.57,Yes
CUST-00248,Male,0,No,No,67,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,31.18,2087.12,No
CUST-00249,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,100.18,4306.46,No
CUST-00250,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),118.45,1423.34,No
CUST-00251,Male,0,No,No,32,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,105.87,3385.13,No
CUST-00252,Female,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,98.25,3049.17,No
CUST-00253,Male,0,No,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),72.18,3396.76,No
CUST-00254,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,103.23,417.8,No
CUST-00255,Male,1,No,Yes,60,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,72.48,4350.73,Yes
CUST-00256,Male,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.85,102.31,Yes
CUST-00257,Female,0,No,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.07,948.52,No
CUST-00258,Female,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),40.02,1318.49,No
CUST-00259,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,64.53,2646.06,No
CUST-00260,Male,1,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.11,1576.26,Yes
CUST-00261,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,33.51,1338.66,Yes
CUST-00262,Male,0,No,Yes,19,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),19.24,367.58,No
CUST-00263,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.32,97.57,No
CUST-00264,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,49.44,2768.5,No
CUST-00265,Female,0,No,No,41,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,91.51,3755.32,No
CUST-00266,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),18.39,441.32,No
CUST-00267,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),65.67,2624.21,No
CUST-00268,Male,0,No,Yes,40,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.33,1931.75,Yes
CUST-00269,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,111.22,223.23,No
CUST-00270,Female,1,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,115.79,4864.41,No
CUST-00271,Female,0,No,No,45,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),58.67,2635.23,No
CUST-00272,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,117.68,6586.87,No
CUST-00273,Female,0,No,No,50,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,117.05,5854.42,No
CUST-00274,Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.76,302.87,No
CUST-00275,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),57.31,4129.83,No
CUST-00276,Male,1,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),28.77,400.83,Yes
CUST-00277,Female,0,Yes,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),74.47,2832.74,No
CUST-00278,Male,0,No,Yes,69,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,103.16,7121.46,No
CUST-00279,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),58.38,2164.44,Yes
CUST-00280,Female,0,No,No,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),69.54,2644.61,No
CUST-00281,Female,0,Yes,No,51,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.63,2993.75,No
CUST-00282,Female,0,Yes,No,2,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),89.77,177.27,No
CUST-00283,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.19,2072.48,Yes
CUST-00284,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.43,2114.69,Yes
CUST-00285,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.21,2611.21,No
CUST-00286,Male,0,Yes,No,44,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,78.49,3456.06,No
CUST-00287,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.46,4927.87,No
CUST-00288,Male,0,No,No,21,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),89.62,1884.7,Yes
CUST-00289,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.49,745.03,Yes
CUST-00290,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.97,958.82,No
CUST-00291,Male,1,Yes,No,16,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),82.25,1319.59,No
CUST-00292,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),95.93,6331.07,Yes
CUST-00293,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,84.41,511.05,Yes
CUST-00294,Female,0,Yes,No,35,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,68.97,2409.35,No
CUST-00295,Female,1,No,No,66,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),85.42,5638.14,No
CUST-00296,Female,0,No,Yes,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),66.26,1916.73,No
CUST-00297,Male,0,No,Yes,70,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),52.61,3680.85,No
CUST-00298,Male,1,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.41,2279.1,Yes
CUST-00299,Female,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,19.94,1412.45,No
CUST-00300,Male,0,No,No,32,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),27.47,882.18,No
CUST-00301,Male,0,No,No,58,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,36.68,2126.63,No
CUST-00302,Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,117.86,2235.78,Yes
CUST-00303,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.23,1320.36,No
CUST-00304,Female,0,Yes,Yes,52,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,69.01,3584.86,No
CUST-00305,Male,0,No,No,0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,76.12,0.43,No
CUST-00306,Female,1,No,Yes,33,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),19.32,637.24,No
CUST-00307,Female,0,Yes,No,43,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,25.82,1107.37,No
CUST-00308,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,33.91,445.55,No
